Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
72-339-1854,42.0,Male,High,Single,Master's,Middle,Sacramento,Furniture,$410.18,11,Online,3,2,1.0,Low,Not Sensitive,0,3,Medium,Desktop,Cash,8/30/2024,True,False,Impulsive,Express,5
80-360-6324,83.0,Female,High,Single,Bachelor's,Middle,Foso,Packages),$600.0,9,Online,1,4,2.0,Medium,Very Sensitive,2,10,None,Desktop,Debit Card,7/23/2024,False,True,Impulsive,Standard,2
24-591-4327,67.0,Male,High,Divorced,High School,High,Nowe Brzesko,Animal Feed,$600.0,6,Online,1,1,1.0,High,Not Sensitive,2,2,High,Desktop,Other,4/11/2024,True,False,Impulsive,Standard,4
58-487-8848,128.0,Female,High,Married,High School,High,Konārak,Beauty & Personal Care,$600.0,9,Mixed,4,3,0.0,None,Very Sensitive,0,8,High,Tablet,PayPal,7/11/2024,False,True,Wants-based,Express,6
61-453-3503,91.0,Male,High,Widowed,High School,High,Qingshandi,Software & Apps,$600.0,6,Online,2,3,2.0,None,Not Sensitive,1,7,Medium,Desktop,Credit Card,9/16/2024,True,True,Need-based,No Preference,1
63-680-7694,82.0,Female,High,Divorced,Master's,Middle,Mbala,Hotels,$600.0,6,Online,5,4,1.0,Medium,Very Sensitive,2,1,None,Tablet,PayPal,9/22/2024,True,True,Need-based,No Preference,1
51-431-7150,42.0,Female,Middle,Widowed,Bachelor's,Middle,Shiqiao,Furniture,$407.3,10,In-Store,1,3,1.0,High,Not Sensitive,2,1,High,Desktop,PayPal,11/3/2024,True,True,Impulsive,Standard,1
23-039-9347,113.0,Male,Middle,Divorced,High School,High,Yatsuomachi-higashikumisaka,Health Supplements,$600.0,7,In-Store,4,4,0.0,Medium,Not Sensitive,1,7,None,Tablet,Credit Card,5/15/2024,True,True,Wants-based,Standard,9
18-832-6916,67.0,Male,High,Married,Bachelor's,High,Czarna Dąbrówka,Animal Feed,$600.0,12,Mixed,5,5,0.0,None,Not Sensitive,0,5,Low,Smartphone,Credit Card,11/24/2024,True,False,Planned,Standard,13
29-438-8126,81.0,Female,Middle,Single,High School,High,Pasirmadang,Packages),$600.0,11,Online,1,3,0.0,Medium,Very Sensitive,2,2,Low,Smartphone,Debit Card,3/31/2024,False,False,Planned,Express,12
68-201-1633,91.0,Male,Middle,Married,Bachelor's,High,Maño,Software & Apps,$600.0,3,Mixed,5,3,2.0,Medium,Somewhat Sensitive,0,8,High,Tablet,Credit Card,3/21/2024,True,True,Wants-based,Standard,10
07-314-2945,55.0,Female,Middle,Married,Master's,Middle,Tiwi,Mobile Accessories,$600.0,7,In-Store,3,5,2.0,Medium,Very Sensitive,1,4,None,Desktop,Cash,7/3/2024,True,False,Impulsive,Express,1
64-490-6975,134.0,Female,Middle,Married,Bachelor's,Middle,Ahar,Jewelry & Accessories,$600.0,3,Mixed,3,5,2.0,None,Somewhat Sensitive,2,3,High,Desktop,Credit Card,3/17/2024,True,True,Need-based,No Preference,3
91-789-3191,54.0,Female,High,Single,High School,Middle,Dake,Sports & Outdoors,$600.0,7,Mixed,3,4,0.0,None,Very Sensitive,2,9,None,Desktop,Other,11/21/2024,False,True,Need-based,Standard,6
83-714-9649,36.0,Female,Middle,Widowed,Bachelor's,Middle,Harstad,Home Appliances,$287.24,3,Online,3,1,1.0,High,Not Sensitive,1,10,Medium,Desktop,PayPal,8/2/2024,True,False,Wants-based,No Preference,13
33-203-4230,92.0,Male,High,Divorced,Master's,Middle,Perbaungan,Software & Apps,$600.0,2,Mixed,5,3,0.0,High,Not Sensitive,2,7,Low,Desktop,PayPal,9/24/2024,False,False,Need-based,Express,3
90-918-2833,45.0,Female,High,Widowed,High School,High,Soroti,Furniture,$424.13,7,In-Store,2,5,1.0,Low,Very Sensitive,2,3,Low,Smartphone,Other,12/18/2024,True,False,Impulsive,Express,1
53-409-1176,109.0,Male,High,Single,Master's,High,Caruaru,Arts & Crafts,$600.0,7,In-Store,5,1,1.0,High,Not Sensitive,0,1,High,Tablet,Other,5/25/2024,False,False,Planned,Express,7
52-491-3386,107.0,Female,High,Married,Master's,Middle,Kamiennik,Arts & Crafts,$600.0,7,In-Store,1,2,2.0,High,Not Sensitive,0,5,Medium,Tablet,Debit Card,1/5/2024,True,False,Need-based,No Preference,11
10-870-3357,52.0,Male,Middle,Married,High School,High,Boundiali,Sports & Outdoors,$589.56,2,Mixed,5,3,2.0,Low,Very Sensitive,0,2,None,Desktop,PayPal,3/15/2024,True,True,Need-based,No Preference,12
41-816-7753,102.0,Male,Middle,Divorced,High School,High,Götene,Toys & Games,$600.0,7,Mixed,4,4,1.5,Low,Very Sensitive,0,3,High,Smartphone,Credit Card,7/23/2024,True,False,Wants-based,Standard,8
68-296-5978,81.0,Male,High,Married,High School,Middle,Kadumelati,Hotels,$600.0,5,Mixed,4,3,0.0,Medium,Very Sensitive,0,4,Medium,Smartphone,Cash,9/18/2024,True,False,Planned,No Preference,11
03-874-9055,57.0,Female,Middle,Married,Bachelor's,High,Amparo,Mobile Accessories,$600.0,7,In-Store,3,5,2.0,Low,Very Sensitive,0,6,Low,Smartphone,Cash,3/9/2024,False,False,Impulsive,Express,11
28-123-8406,133.0,Male,High,Married,Bachelor's,High,Shimen,Beauty & Personal Care,$600.0,2,In-Store,5,4,1.5,Low,Not Sensitive,2,5,None,Tablet,Other,1/29/2024,True,False,Impulsive,Express,12
01-089-2223,24.0,Male,High,Married,Master's,Middle,Philadelphia,Food & Beverages,$50.0,8,Online,3,1,1.0,High,Somewhat Sensitive,0,6,None,Smartphone,Debit Card,7/22/2024,False,False,Impulsive,No Preference,10
23-758-1012,47.0,Female,Middle,Single,High School,High,Myingyan,Books,$485.28,9,In-Store,5,1,1.0,None,Somewhat Sensitive,1,2,Low,Smartphone,Other,2/3/2024,True,True,Planned,Standard,12
34-788-8387,119.0,Female,Middle,Single,High School,Middle,Qingqu,Groceries,$600.0,10,In-Store,3,4,0.0,Medium,Somewhat Sensitive,0,4,High,Desktop,Debit Card,6/3/2024,True,True,Wants-based,No Preference,4
53-865-9342,49.0,Female,High,Single,Bachelor's,High,Poste de Flacq,Books,$499.81,7,In-Store,1,1,1.0,Low,Not Sensitive,0,10,Low,Smartphone,PayPal,10/5/2024,True,False,Wants-based,No Preference,1
79-052-8470,108.0,Male,Middle,Widowed,High School,High,Ţawr al Bāḩah,Arts & Crafts,$600.0,2,Online,1,1,1.0,High,Not Sensitive,0,7,Medium,Desktop,Debit Card,1/4/2024,False,True,Need-based,Standard,10
86-359-7320,101.0,Female,Middle,Widowed,Master's,Middle,Phu Loc,Toys & Games,$600.0,5,In-Store,3,5,2.0,Low,Very Sensitive,0,2,High,Tablet,Debit Card,2/27/2024,False,True,Planned,Express,14
27-111-2242,84.0,Female,High,Single,Bachelor's,Middle,Jembangan,Electronics,$600.0,11,Mixed,3,2,0.3,Medium,Not Sensitive,1,1,Medium,Smartphone,PayPal,10/1/2024,True,True,Planned,Express,14
84-538-0238,32.0,Male,Middle,Divorced,High School,Middle,Harhorin,Office Supplies,$210.08,7,In-Store,3,4,0.2,Medium,Not Sensitive,2,3,High,Tablet,Debit Card,12/11/2024,True,True,Need-based,Express,5
04-660-2742,69.0,Male,High,Married,High School,High,Meijiang,Animal Feed,$600.0,6,In-Store,4,5,2.0,None,Somewhat Sensitive,0,6,None,Smartphone,Other,11/25/2024,False,False,Planned,Express,6
96-496-9833,85.0,Female,High,Single,High School,High,Lañgub,Packages),$600.0,8,Online,2,2,0.2,High,Somewhat Sensitive,0,6,Low,Desktop,PayPal,1/13/2024,True,True,Need-based,No Preference,8
27-672-6081,117.0,Male,High,Divorced,Bachelor's,Middle,Bangbayang,Groceries,$600.0,4,Mixed,3,1,1.0,Medium,Somewhat Sensitive,0,3,Medium,Smartphone,Debit Card,9/17/2024,False,True,Wants-based,No Preference,5
66-033-0540,37.0,Male,High,Widowed,High School,Middle,Stěbořice,Home Appliances,$303.74,2,Online,1,5,1.0,None,Somewhat Sensitive,1,2,High,Desktop,PayPal,8/12/2024,False,True,Planned,No Preference,12
99-643-9845,117.0,Female,Middle,Married,High School,High,Banturkrajan,Groceries,$600.0,6,Online,3,3,2.0,High,Very Sensitive,0,1,Medium,Smartphone,Cash,9/9/2024,False,True,Need-based,No Preference,4
27-571-9402,37.0,Female,Middle,Married,Master's,Middle,São Torcato,Home Appliances,$320.52,5,Mixed,3,4,2.0,High,Somewhat Sensitive,0,3,High,Tablet,PayPal,5/26/2024,True,False,Planned,Standard,12
10-430-5821,94.0,Male,High,Divorced,Master's,Middle,Kapan,Software & Apps,$600.0,9,Mixed,5,4,0.3,None,Very Sensitive,1,9,Medium,Tablet,Other,11/9/2024,True,False,Planned,No Preference,11
36-835-7445,56.0,Male,Middle,Married,Bachelor's,High,Văn Giang,Mobile Accessories,$600.0,3,Mixed,2,5,0.25,None,Somewhat Sensitive,0,10,Medium,Desktop,Credit Card,7/19/2024,False,False,Impulsive,Standard,3
41-602-4042,127.0,Female,High,Single,High School,Middle,Oslo,Beauty & Personal Care,$600.0,10,Online,1,1,0.3,Medium,Very Sensitive,0,2,Low,Smartphone,Cash,1/7/2024,True,True,Planned,Standard,9
63-743-6962,133.0,Male,Middle,Single,High School,Middle,Tanushimarumachi-toyoki,Travel & Leisure (Flights,$600.0,12,In-Store,2,4,2.0,Low,Somewhat Sensitive,1,9,High,Desktop,Other,1/7/2024,True,True,Wants-based,Standard,10
66-772-9922,136.0,Male,High,Divorced,High School,Middle,Kazo,Jewelry & Accessories,$600.0,4,Online,4,4,1.0,None,Somewhat Sensitive,2,7,None,Tablet,PayPal,5/27/2024,True,True,Planned,Express,1
23-246-5927,45.0,Male,Middle,Widowed,Bachelor's,High,Rawa Mazowiecka,Books,$489.81,7,Mixed,4,1,1.0,Low,Somewhat Sensitive,2,7,High,Smartphone,Debit Card,5/11/2024,True,False,Wants-based,Standard,11
74-022-7557,90.0,Male,High,Married,Bachelor's,Middle,Wŏnsan,Electronics,$600.0,12,In-Store,1,5,1.0,Low,Somewhat Sensitive,0,8,Medium,Tablet,Credit Card,10/16/2024,True,True,Planned,Express,13
78-214-5658,107.0,Female,Middle,Single,High School,High,Villavicencio,Arts & Crafts,$600.0,3,In-Store,4,2,1.0,None,Not Sensitive,0,1,High,Desktop,Debit Card,4/19/2024,False,False,Need-based,Standard,8
25-286-8786,39.0,Male,High,Single,Master's,High,Berlin,Home Appliances,$308.38,12,Mixed,4,3,0.0,Medium,Very Sensitive,0,8,Low,Desktop,Other,6/7/2024,True,False,Wants-based,No Preference,8
55-955-9889,73.0,Female,High,Divorced,Bachelor's,High,Wailang,Health Care,$600.0,4,Mixed,3,4,1.0,High,Not Sensitive,0,2,High,Smartphone,Credit Card,5/5/2024,True,True,Planned,No Preference,2
34-237-3943,59.0,Male,Middle,Married,Master's,Middle,Fangshan,Luxury Goods,$600.0,8,Mixed,2,5,1.0,Medium,Not Sensitive,1,3,Low,Smartphone,Cash,2/29/2024,False,False,Impulsive,Express,8
19-386-9088,61.0,Female,High,Widowed,High School,Middle,Tallahassee,Luxury Goods,$600.0,10,In-Store,5,3,1.0,None,Not Sensitive,0,4,None,Smartphone,PayPal,12/18/2024,True,True,Impulsive,Standard,5
16-583-2801,22.0,Female,Middle,Widowed,Master's,Middle,Anchorage,Gardening & Outdoors,$50.0,5,In-Store,1,4,1.0,None,Very Sensitive,2,10,High,Desktop,Debit Card,10/29/2024,True,False,Wants-based,Standard,1
83-752-5439,22.0,Female,Middle,Married,Master's,High,Mulhouse,Gardening & Outdoors,$50.0,7,In-Store,4,2,1.0,Medium,Very Sensitive,1,2,Medium,Smartphone,Debit Card,6/21/2024,False,False,Need-based,Standard,10
25-485-2023,137.0,Male,Middle,Divorced,Master's,Middle,Tangkilsari,Jewelry & Accessories,$600.0,12,In-Store,4,1,2.0,Medium,Somewhat Sensitive,0,2,Medium,Tablet,Other,9/16/2024,False,False,Planned,No Preference,6
90-822-7664,67.0,Female,Middle,Married,Master's,Middle,San Carlos,Animal Feed,$600.0,9,Online,1,2,1.0,None,Somewhat Sensitive,0,9,Low,Tablet,PayPal,1/14/2024,True,True,Need-based,No Preference,11
22-039-6819,54.0,Female,Middle,Divorced,High School,Middle,Queluz,Sports & Outdoors,$597.34,7,Mixed,1,5,0.0,None,Not Sensitive,0,3,None,Smartphone,Debit Card,3/17/2024,True,False,Wants-based,No Preference,6
50-395-1941,92.0,Male,High,Married,High School,High,Särkisalo,Software & Apps,$600.0,6,Online,2,4,2.0,None,Very Sensitive,0,4,Low,Smartphone,PayPal,9/22/2024,False,False,Impulsive,No Preference,1
99-771-9310,27.0,Female,High,Widowed,Master's,Middle,Vitoria-Gasteiz,Food & Beverages,$100.83,10,In-Store,2,1,0.0,Low,Not Sensitive,1,2,High,Smartphone,Cash,3/7/2024,True,False,Need-based,Express,10
18-518-0140,94.0,Female,High,Divorced,Bachelor's,Middle,Coro,Baby Products,$600.0,8,In-Store,1,4,1.0,None,Somewhat Sensitive,0,5,Medium,Desktop,Debit Card,11/25/2024,False,False,Planned,Express,10
57-000-8646,136.0,Female,High,Widowed,Master's,Middle,Purwa,Jewelry & Accessories,$600.0,6,In-Store,5,1,0.0,High,Very Sensitive,1,5,Medium,Smartphone,Debit Card,4/22/2024,True,False,Wants-based,Standard,5
81-926-9297,81.0,Female,Middle,Widowed,Master's,High,Gävle,Packages),$600.0,11,Mixed,4,1,0.0,None,Not Sensitive,0,3,High,Desktop,Other,8/9/2024,False,False,Wants-based,Standard,9
53-070-2625,56.0,Male,High,Married,Master's,Middle,Embu Guaçu,Mobile Accessories,$600.0,10,Online,5,4,2.0,Low,Very Sensitive,2,7,High,Desktop,Credit Card,7/13/2024,True,True,Wants-based,Express,12
63-217-7638,106.0,Female,Middle,Single,Bachelor's,Middle,Colima,Arts & Crafts,$600.0,9,Online,5,4,2.0,None,Not Sensitive,0,9,Low,Smartphone,Cash,1/1/2024,True,True,Need-based,Standard,3
64-120-6212,48.0,Male,Middle,Single,Bachelor's,Middle,Fubin,Books,$476.99,4,In-Store,5,3,2.0,Low,Not Sensitive,1,9,High,Desktop,Credit Card,2/11/2024,True,True,Wants-based,Standard,6
01-404-3425,41.0,Male,High,Single,Master's,High,Talshand,Home Appliances,$286.02,11,Mixed,5,3,0.0,Medium,Very Sensitive,1,10,High,Smartphone,Cash,10/30/2024,True,True,Impulsive,No Preference,10
68-971-6148,134.0,Male,High,Single,Master's,Middle,Palampal,Jewelry & Accessories,$600.0,2,Mixed,4,5,0.0,Low,Not Sensitive,2,1,None,Smartphone,Other,3/19/2024,True,True,Wants-based,Express,13
22-053-4627,27.0,Female,High,Married,High School,High,Kamárai,Food & Beverages,$116.47,11,Online,4,1,1.0,Medium,Somewhat Sensitive,2,7,Medium,Smartphone,Debit Card,4/30/2024,False,False,Wants-based,Express,4
09-258-0424,35.0,Female,Middle,Married,High School,Middle,Ettelbruck,Home Appliances,$302.52,3,In-Store,5,5,0.0,Low,Not Sensitive,0,5,Low,Tablet,Other,11/25/2024,False,False,Planned,Express,3
56-782-9001,54.0,Male,High,Married,Bachelor's,High,Cawayan,Mobile Accessories,$600.0,8,Online,4,1,1.0,Low,Very Sensitive,0,9,None,Desktop,Other,2/16/2024,False,False,Impulsive,Standard,14
05-506-7216,66.0,Male,High,Single,Bachelor's,Middle,Don Carlos,Animal Feed,$600.0,4,Online,2,2,0.0,Low,Very Sensitive,1,1,Low,Smartphone,Credit Card,6/20/2024,False,False,Planned,Express,14
47-356-9730,45.0,Female,High,Single,High School,High,Seleuš,Books,$524.19,12,Online,1,4,2.0,Low,Somewhat Sensitive,0,8,Medium,Smartphone,Credit Card,2/4/2024,True,False,Planned,Standard,8
42-898-6421,62.0,Female,High,Divorced,High School,Middle,Cervantes,Luxury Goods,$600.0,12,Mixed,1,4,2.0,Low,Very Sensitive,1,7,Medium,Desktop,Cash,8/4/2024,False,False,Impulsive,Standard,11
17-364-8685,117.0,Male,High,Single,Master's,High,Ebebiyin,Groceries,$600.0,11,Mixed,1,3,2.0,None,Somewhat Sensitive,0,8,None,Tablet,PayPal,3/21/2024,True,False,Planned,Express,12
13-618-9438,36.0,Male,High,Divorced,Bachelor's,High,Chuquitira,Home Appliances,$325.39,12,Online,4,1,0.0,None,Very Sensitive,0,6,None,Desktop,Debit Card,6/13/2024,False,False,Need-based,Standard,14
32-457-2982,68.0,Female,High,Divorced,High School,Middle,Proletarsk,Animal Feed,$600.0,11,Online,5,1,2.0,Low,Somewhat Sensitive,0,8,None,Desktop,PayPal,4/4/2024,True,True,Need-based,Express,3
43-386-2489,24.0,Female,High,Widowed,High School,Middle,Naghalin,Food & Beverages,$112.77,6,Mixed,3,2,2.0,None,Somewhat Sensitive,1,4,None,Desktop,PayPal,5/2/2024,True,False,Planned,Standard,8
67-438-2378,135.0,Female,Middle,Divorced,High School,High,Honolulu,Jewelry & Accessories,$600.0,3,Online,5,2,1.0,High,Very Sensitive,2,3,Low,Smartphone,PayPal,2/14/2024,False,True,Impulsive,No Preference,5
65-431-1264,48.0,Male,Middle,Single,Bachelor's,High,Dhalie,Books,$491.85,11,Online,4,1,1.0,None,Very Sensitive,0,9,Medium,Desktop,PayPal,5/14/2024,True,False,Wants-based,Express,12
73-367-8478,80.0,Male,High,Single,Bachelor's,High,Giesteira,Packages),$600.0,4,Online,2,2,0.0,Low,Not Sensitive,1,7,None,Tablet,Debit Card,2/6/2024,True,True,Impulsive,Express,4
84-162-8799,133.0,Male,Middle,Widowed,High School,High,Khilok,Jewelry & Accessories,$600.0,7,In-Store,2,4,1.0,High,Somewhat Sensitive,1,1,Low,Tablet,Debit Card,11/12/2024,False,True,Impulsive,No Preference,1
51-546-9992,80.0,Male,High,Widowed,Master's,Middle,Cimara,Hotels,$600.0,2,Online,2,5,2.0,Low,Not Sensitive,2,7,Low,Tablet,Credit Card,12/26/2024,False,False,Impulsive,No Preference,5
89-189-3295,33.0,Female,Middle,Single,Master's,Middle,Vereshchagino,Office Supplies,$194.97,7,In-Store,2,4,0.0,None,Somewhat Sensitive,2,8,Low,Smartphone,Cash,10/1/2024,True,False,Need-based,Standard,11
45-776-7217,99.0,Female,Middle,Divorced,Bachelor's,High,Binagadi,Baby Products,$600.0,8,In-Store,3,3,2.0,Low,Not Sensitive,2,7,Medium,Tablet,Other,3/3/2024,True,False,Impulsive,No Preference,9
71-354-5174,91.0,Female,High,Single,Master's,High,Tsuen Wan,Software & Apps,$600.0,2,In-Store,2,5,0.0,Medium,Somewhat Sensitive,1,8,Medium,Tablet,Debit Card,4/20/2024,True,False,Planned,No Preference,10
05-975-6985,74.0,Male,High,Divorced,Master's,Middle,Banjar Batanpoh,Hotels,$600.0,3,Mixed,5,5,2.0,Medium,Very Sensitive,1,9,Medium,Smartphone,Cash,8/21/2024,True,True,Planned,Standard,12
42-859-2475,53.0,Male,Middle,Widowed,Master's,High,Yenakiyeve,Sports & Outdoors,$581.68,10,Online,4,2,1.0,Low,Not Sensitive,0,4,Medium,Desktop,Cash,10/21/2024,True,True,Need-based,No Preference,1
34-094-1923,50.0,Female,Middle,Widowed,Master's,Middle,San Ramon,Sports & Outdoors,$573.19,4,Mixed,5,3,1.0,None,Not Sensitive,0,9,Medium,Smartphone,PayPal,4/11/2024,False,True,Wants-based,No Preference,2
57-797-8139,104.0,Male,High,Widowed,Bachelor's,High,Sakété,Toys & Games,$600.0,10,Online,4,4,0.0,Low,Somewhat Sensitive,1,2,None,Desktop,PayPal,2/9/2024,True,True,Planned,No Preference,13
21-048-8669,27.0,Female,Middle,Single,Bachelor's,Middle,Pantenan,Food & Beverages,$124.25,8,In-Store,3,2,1.0,Low,Somewhat Sensitive,1,8,High,Desktop,Cash,5/25/2024,False,False,Wants-based,Standard,2
30-038-8752,32.0,Male,High,Single,Bachelor's,High,Antrukan,Office Supplies,$165.16,10,Mixed,4,5,1.0,None,Somewhat Sensitive,1,1,Medium,Tablet,PayPal,4/16/2024,False,False,Wants-based,Express,9
06-237-7338,102.0,Female,Middle,Married,Bachelor's,Middle,Dhahab,Toys & Games,$600.0,8,Mixed,5,4,0.0,None,Somewhat Sensitive,0,1,None,Tablet,Debit Card,2/17/2024,True,True,Wants-based,Express,13
71-817-5422,141.0,Female,High,Single,High School,High,Vetluga,Jewelry & Accessories,$600.0,10,Mixed,5,3,2.0,None,Not Sensitive,0,10,Low,Tablet,Other,7/7/2024,True,False,Impulsive,Standard,9
68-512-0568,48.0,Female,High,Married,Master's,Middle,Wolfsberg,Books,$480.44,7,In-Store,3,1,1.0,Medium,Somewhat Sensitive,0,6,High,Desktop,Other,8/3/2024,True,True,Need-based,Standard,13
18-633-9387,67.0,Male,Middle,Married,Bachelor's,High,San Bautista,Animal Feed,$600.0,6,In-Store,3,1,2.0,Low,Not Sensitive,0,7,Medium,Tablet,Debit Card,3/9/2024,True,True,Impulsive,Standard,3
08-977-4418,87.0,Female,Middle,Married,Master's,High,Reuleuet,Electronics,$600.0,9,In-Store,5,4,0.0,None,Not Sensitive,2,6,None,Tablet,Other,7/28/2024,False,True,Impulsive,Standard,2
97-738-8095,110.0,Male,High,Single,Bachelor's,High,Lonpao Dajah,Health Supplements,$600.0,8,Mixed,1,4,1.0,High,Not Sensitive,0,3,Medium,Smartphone,Other,2/29/2024,True,True,Planned,Express,14
15-421-1255,46.0,Female,High,Single,High School,Middle,Nanqiao,Books,$490.03,11,In-Store,4,1,2.0,None,Very Sensitive,2,1,Medium,Smartphone,Cash,7/3/2024,True,False,Wants-based,Express,13
92-142-4328,75.0,Female,Middle,Married,Master's,Middle,San Carlos,Health Care,$600.0,5,Online,2,1,0.0,High,Very Sensitive,0,4,High,Tablet,Debit Card,3/2/2024,True,False,Need-based,No Preference,2
06-357-6548,117.0,Female,Middle,Divorced,High School,Middle,Ishikawa,Groceries,$600.0,8,Online,3,3,1.0,None,Very Sensitive,2,4,Low,Tablet,Cash,7/27/2024,False,False,Planned,Express,14
59-261-4453,44.0,Male,High,Widowed,High School,High,Oguma,Furniture,$391.92,9,Mixed,2,4,1.0,Medium,Very Sensitive,1,7,Medium,Tablet,PayPal,5/26/2024,True,True,Need-based,Standard,6
35-644-3184,55.0,Female,High,Single,Master's,Middle,Těšany,Mobile Accessories,$600.0,7,Online,2,3,2.0,None,Very Sensitive,2,5,High,Desktop,PayPal,3/4/2024,True,True,Need-based,No Preference,12
30-528-9105,24.0,Female,Middle,Married,Master's,High,Aksha,Gardening & Outdoors,$50.0,4,Online,1,1,2.0,None,Somewhat Sensitive,1,9,None,Desktop,Cash,12/13/2024,False,True,Wants-based,Standard,4
14-709-8547,42.0,Female,Middle,Divorced,Bachelor's,High,Lahan Sai,Furniture,$420.27,12,In-Store,5,1,1.0,None,Somewhat Sensitive,0,8,None,Smartphone,Other,2/24/2024,False,False,Planned,Express,1
80-508-9866,77.0,Female,Middle,Married,Master's,High,Estância,Hotels,$600.0,3,In-Store,5,1,2.0,None,Somewhat Sensitive,1,1,None,Desktop,PayPal,3/12/2024,True,False,Wants-based,No Preference,4
27-100-0661,67.0,Male,High,Divorced,Master's,High,Las Lomas,Animal Feed,$600.0,5,In-Store,1,3,2.0,High,Very Sensitive,1,2,Low,Tablet,Credit Card,8/21/2024,False,False,Planned,Standard,4
68-488-7343,97.0,Female,Middle,Married,High School,High,Xiamayu,Baby Products,$600.0,8,Mixed,4,2,0.0,None,Not Sensitive,0,6,High,Tablet,Other,5/23/2024,True,True,Need-based,No Preference,5
63-304-1852,52.0,Male,High,Widowed,Master's,High,Iñapari,Sports & Outdoors,$600.0,9,Online,5,5,0.0,Medium,Not Sensitive,1,5,Low,Desktop,Debit Card,5/26/2024,True,False,Need-based,Standard,9
53-843-5619,25.0,Female,High,Single,High School,High,Orsay,Gardening & Outdoors,$50.0,10,Online,4,3,2.0,Low,Somewhat Sensitive,0,4,High,Desktop,Other,3/20/2024,False,False,Impulsive,Standard,7
44-786-7696,19.0,Female,Middle,Divorced,Master's,Middle,Zhongying,Gardening & Outdoors,$50.0,4,In-Store,1,2,0.0,None,Somewhat Sensitive,0,4,Low,Smartphone,PayPal,10/3/2024,True,True,Impulsive,No Preference,14
45-631-4619,33.0,Female,High,Divorced,Master's,High,Bayḩān,Office Supplies,$215.67,8,Online,5,1,2.0,High,Somewhat Sensitive,1,7,Low,Smartphone,PayPal,8/23/2024,False,True,Wants-based,No Preference,8
11-850-1953,81.0,Female,Middle,Single,High School,Middle,Beizhakou,Packages),$600.0,3,In-Store,2,1,2.0,Low,Not Sensitive,2,8,None,Tablet,Credit Card,9/17/2024,True,False,Impulsive,Express,5
20-421-2544,45.0,Male,High,Married,High School,High,Kyŏngsŏng,Books,$518.03,11,In-Store,4,2,2.0,Low,Not Sensitive,2,9,Medium,Desktop,Other,10/17/2024,False,True,Impulsive,Standard,1
37-100-8709,36.0,Male,High,Divorced,Master's,Middle,Turinsk,Office Supplies,$200.18,7,Mixed,1,1,2.0,High,Somewhat Sensitive,1,10,High,Smartphone,Credit Card,8/8/2024,True,True,Planned,Express,6
78-361-5100,30.0,Female,Middle,Married,Master's,High,As Sawdā,Office Supplies,$194.73,11,In-Store,3,1,0.0,Low,Not Sensitive,2,4,High,Smartphone,Credit Card,12/12/2024,True,True,Impulsive,Standard,8
67-676-5945,93.0,Female,High,Married,Bachelor's,High,Legaspi,Baby Products,$600.0,7,In-Store,4,5,2.0,Medium,Somewhat Sensitive,1,5,High,Smartphone,Cash,6/12/2024,False,True,Planned,No Preference,13
67-639-5838,84.0,Male,Middle,Married,High School,Middle,Shimorskoye,Packages),$600.0,5,In-Store,4,3,1.0,Low,Somewhat Sensitive,1,1,Low,Tablet,PayPal,3/28/2024,False,False,Planned,Express,5
51-415-1931,86.0,Female,High,Divorced,High School,High,Kościelec,Electronics,$600.0,7,Mixed,3,4,1.0,None,Not Sensitive,2,3,None,Desktop,PayPal,12/27/2024,True,True,Impulsive,Express,1
96-764-3843,35.0,Male,Middle,Widowed,Master's,High,Yongfu,Office Supplies,$256.28,2,In-Store,3,4,1.0,None,Not Sensitive,2,2,None,Tablet,Cash,2/24/2024,True,True,Impulsive,Express,11
16-730-2056,127.0,Male,High,Divorced,Master's,Middle,Vinkkilä,Travel & Leisure (Flights,$600.0,5,In-Store,1,4,0.0,Medium,Very Sensitive,2,9,None,Desktop,Other,6/15/2024,True,True,Wants-based,Standard,7
22-157-2494,106.0,Male,High,Divorced,High School,High,Revolucion Verde,Toys & Games,$600.0,12,Online,2,1,0.0,None,Very Sensitive,1,10,Medium,Desktop,Other,8/14/2024,True,True,Wants-based,Standard,7
29-341-6463,134.0,Female,Middle,Single,High School,High,Newton,Travel & Leisure (Flights,$600.0,10,Mixed,1,4,2.0,None,Somewhat Sensitive,2,9,Low,Tablet,Other,5/15/2024,True,True,Impulsive,Standard,8
64-906-4475,132.0,Male,High,Married,High School,Middle,Nantang,Travel & Leisure (Flights,$600.0,5,Online,2,3,1.0,None,Not Sensitive,1,6,High,Tablet,Other,6/1/2024,False,True,Wants-based,No Preference,11
36-340-8494,104.0,Male,Middle,Divorced,Bachelor's,High,Perugia,Arts & Crafts,$600.0,12,Online,4,4,2.0,Medium,Somewhat Sensitive,0,6,None,Tablet,Other,8/25/2024,False,False,Wants-based,Standard,3
